YearCE, YearBP, Eccen, Obliq_deg, Perih_deg, ClimPrecc, veq_day, perihelion_day, aphelion_day
  -94050.0,   -96000.0,    0.037318840117,   24.140775560401,  242.017976710109,   -0.032956075418,        80.19,       329.61,       146.99
  -93050.0,   -95000.0,    0.036927942928,   24.205673753526,  257.785132195894,   -0.036091932124,        79.69,       345.45,       162.82
  -92050.0,   -94000.0,    0.036524126561,   24.251029511188,  273.522492454349,   -0.036455123568,        80.19,       361.92,       179.30
  -91050.0,   -93000.0,    0.036107872550,   24.276421053143,  289.238197921674,   -0.034091497436,        79.69,        11.82,       194.44
  -90050.0,   -92000.0,    0.035679624476,   24.281809497229,  304.940131528497,   -0.029248405280,        80.19,        27.67,       210.30
  -89050.0,   -91000.0,    0.035239788784,   24.267509753603,  320.635836916133,   -0.022350732633,        79.69,        42.30,       224.92
  -88050.0,   -90000.0,    0.034788736210,   24.234161796932,  336.332462266179,   -0.013965204877,        80.19,        57.76,       240.38
  -87050.0,   -89000.0,    0.034326803807,   24.182703255790,  352.036719906209,   -0.004755581376,        79.69,        72.15,       254.77
  -86050.0,   -88000.0,    0.033854297553,   24.114343596401,    7.754852129016,    0.004568124288,        80.19,        87.54,       270.16
  -85050.0,   -87000.0,    0.033371495549,   24.030539671380,   23.492594896581,    0.013302897345,        79.69,       102.01,       284.63
  -84050.0,   -86000.0,    0.032878651769,   23.932972080688,   39.255133019369,    0.020804779088,        80.19,       117.64,       300.26
  -83050.0,   -85000.0,    0.032376000358,   23.823521648225,   55.047042704687,    0.026536104930,        79.69,       132.49,       315.12
  -82050.0,   -84000.0,    0.031863760452,   23.704245324156,   70.872219764950,    0.030104566932,        80.19,       148.62,       331.24
  -81050.0,   -83000.0,    0.031342141485,   23.577350934117,   86.733794022199,    0.031291229160,        79.69,       164.05,       346.67
  -80050.0,   -82000.0,    0.030811348982,   23.445170359110,  102.634032360079,    0.030065314337,        80.19,       180.80,       363.43
  -79050.0,   -81000.0,    0.030271590787,   23.310130895154,  118.574234354711,    0.026584455092,        79.69,       196.86,        14.24
  -78050.0,   -80000.0,    0.029723083726,   23.174724672952,  134.554625428907,    0.021180130961,        80.19,       214.20,        31.58
  -77050.0,   -79000.0,    0.029166060668,   23.041476096436,  150.574253045315,    0.014329145627,        79.69,       230.76,        48.14
  -76050.0,   -78000.0,    0.028600777986,   22.912907286610,  166.630891645649,    0.006613168759,        80.19,       248.46,        65.84
  -75050.0,   -77000.0,    0.028027523398,   22.791501513283,  182.720961931905,   -0.001330519680,        79.69,       265.23,        82.61
  -74050.0,   -76000.0,    0.027446624180,   22.679664594548,  198.839469741853,   -0.008863001949,        80.19,       282.97,       100.35
  -73050.0,   -75000.0,    0.026858455783,   22.579684279624,  214.979969244273,   -0.015397684749,        79.69,       299.62,       117.00
  -72050.0,   -74000.0,    0.026263450834,   22.493687738549,  231.134554491028,   -0.020449293392,        80.19,       317.10,       134.47
  -71050.0,   -73000.0,    0.025662108576,   22.423597483627,  247.293882509829,   -0.023673215118,        79.69,       333.35,       150.73
  -70050.0,   -72000.0,    0.025055004767,   22.371086345500,  263.447230086500,   -0.024891324759,        80.19,       350.37,       167.75
  -69050.0,   -71000.0,    0.024442802084,   22.337532502788,  279.582585155205,   -0.024101743852,        79.69,         1.13,       183.51
  -68050.0,   -70000.0,    0.023826261095,   22.323975978721,  295.686772299408,   -0.021471681231,        80.19,        17.41,       200.04
  -67050.0,   -69000.0,    0.023206251840,   22.331078415269,  311.745610316732,   -0.017314379175,        79.69,        32.72,       215.34
  -66050.0,   -68000.0,    0.022583766094,   22.359088250069,  327.744098223442,   -0.012052992723,        80.19,        48.84,       231.46
  -65050.0,   -67000.0,    0.021959930354,   22.407813590329,  343.666624633794,   -0.006175698048,        79.69,        63.82,       246.44
  -64050.0,   -66000.0,    0.021336019571,   22.476605048866,  359.497194363465,   -0.000187234266,        80.19,        79.70,       262.32
  -63050.0,   -65000.0,    0.020713471618,   22.564350549633,   15.219665627048,    0.005437708559,        79.69,        94.51,       277.13
  -62050.0,   -64000.0,    0.020093902395,   22.669483620755,   30.817991586702,    0.010294358651,        80.19,       110.27,       292.89
  -61050.0,   -63000.0,    0.019479121388,   22.790006000862,   46.276461491123,    0.014077234820,        79.69,       125.02,       307.64
  -60050.0,   -62000.0,    0.018871147295,   22.923524547789,   61.579939373695,    0.016596834205,        80.19,       140.75,       323.37
  -59050.0,   -61000.0,    0.018272223143,   23.067301540209,   76.714102278872,    0.017783175601,        79.69,       155.46,       338.08
  -58050.0,   -60000.0,    0.017684829937,   23.218316599165,   91.665685086891,    0.017677357180,        80.19,       171.13,       353.75
  -57050.0,   -59000.0,    0.017111697495,   23.373337726385,  106.422744771734,    0.016413571338,        79.69,       185.75,         3.12
  -56050.0,   -58000.0,    0.016555810534,   23.528998446313,  120.974962563858,    0.014194824193,        80.19,       201.26,        18.64
  -55050.0,   -57000.0,    0.016020407408,   23.681877811179,  135.314006756108,    0.011265885587,        79.69,       215.65,        33.03
  -54050.0,   -56000.0,    0.015508968174,   23.828580111018,  149.433980026300,    0.007886788795,        80.19,       230.87,        48.25
  -53050.0,   -55000.0,    0.015025187938,   23.965811511294,  163.331970887759,    0.004309614748,        79.69,       244.89,        62.27
  -52050.0,   -54000.0,    0.014572930966,   24.090451467462,  177.008716681777,    0.000760474257,        80.19,       259.68,        77.06
  -51050.0,   -53000.0,    0.014156161023,   24.199617551522,  190.469363204294,   -0.002572312343,        79.69,       273.23,        90.61
  -50050.0,   -52000.0,    0.013778844293,   24.290723159189,  203.724272947482,   -0.005543720337,        80.19,       287.53,       104.91
  -49050.0,   -51000.0,    0.013444823355,   24.361528326667,  216.789792607613,   -0.008051848404,        79.69,       300.58,       117.96
  -48050.0,   -50000.0,    0.013157664312,   24.410184458911,  229.688848552885,   -0.010033277329,        80.19,       314.40,       131.77
  -47050.0,   -49000.0,    0.012920484216,   24.435274065192,  242.451209641727,   -0.011455524940,        79.69,       327.01,       144.39
  -46050.0,   -48000.0,    0.012735771720,   24.435846558657,  255.113256996031,   -0.012308302526,        80.19,       340.45,       157.83
  -45050.0,   -47000.0,    0.012605218986,   24.411450796650,  267.717144412853,   -0.012595214966,        79.69,       352.77,       170.15
  -44050.0,   -46000.0,    0.012529585612,   24.362164360696,  280.309323885178,   -0.012327307079,        80.19,         1.01,       183.39
  -43050.0,   -45000.0,    0.012508613956,   24.288618689609,  292.938532188586,   -0.011519476621,        79.69,        12.98,       195.60
  -42050.0,   -44000.0,    0.012541009311,   24.192018214198,  305.653452533777,   -0.010190289061,        80.19,        26.23,       208.85
  -41050.0,   -43000.0,    0.012624488752,   24.074150748783,  318.500339713263,   -0.008365183284,        79.69,        38.55,       221.17
  -40050.0,   -42000.0,    0.012755891763,   23.937385727782,  331.520900683983,   -0.006082495812,        80.19,        52.00,       234.62
  -39050.0,   -41000.0,    0.012931336801,   23.784656573438,  344.750655015094,   -0.003401202595,        79.69,        64.61,       247.23
  -38050.0,   -40000.0,    0.013146403028,   23.619423645310,  358.217888055728,   -0.000408836125,        80.19,        78.43,       261.05
  -37050.0,   -39000.0,    0.013396316308,   23.445614903901,   11.943193636868,    0.002772257763,        79.69,        91.49,       274.11
  -36050.0,   -38000.0,    0.013676122167,   23.267542608458,   25.939516030695,    0.005982238021,        80.19,       105.82,       288.44
  -35050.0,   -37000.0,    0.013980834196,   23.089795986990,   40.212558114994,    0.009026377215,        79.69,       119.44,       302.07
  -34050.0,   -36000.0,    0.014305552346,   22.917111730449,   54.761421044969,    0.011684154068,        80.19,       134.40,       317.02
  -33050.0,   -35000.0,    0.014645550499,   22.754226192265,   69.579365922626,    0.013725171332,        79.69,       148.69,       331.31
  -32050.0,   -34000.0,    0.014996336095,   22.605715111536,   84.654623518266,    0.014931120498,        80.19,       164.34,       346.96
  -31050.0,   -33000.0,    0.015353686369,   22.475828311609,   99.971211412210,    0.015121767082,        79.69,       179.35,       361.97
  -30050.0,   -32000.0,    0.015713666315,   22.368327964457,  115.509742188506,    0.014181773515,        80.19,       195.72,        13.10
  -29050.0,   -31000.0,    0.016072633229,   22.286339507231,  131.248219783520,    0.012084374735,        79.69,       211.43,        28.81
  -28050.0,   -30000.0,    0.016427232012,   22.232224064059,  147.162825231308,    0.008907723634,        80.19,       228.45,        45.83
  -27050.0,   -29000.0,    0.016774384570,   22.207480250122,  163.228690744326,    0.004840288674,        79.69,       244.72,        62.10
  -26050.0,   -28000.0,    0.017111275826,   22.212681579143,  179.420655415731,    0.000173017212,        80.19,       262.20,        79.58
  -25050.0,   -27000.0,    0.017435338165,   22.247453493733,  195.713989464357,   -0.004722108370,        79.69,       278.81,        96.19
  -24050.0,   -26000.0,    0.017744235546,   22.310491482048,  212.085068784681,   -0.009425344044,        80.19,       296.47,       113.85
  -23050.0,   -25000.0,    0.018035848075,   22.399619062910,  228.511978785525,   -0.013510549869,        79.69,       313.11,       130.49
  -22050.0,   -24000.0,    0.018308257518,   22.511881856607,  244.975026609803,   -0.016589542294,        80.19,       330.67,       148.05
  -21050.0,   -23000.0,    0.018559733995,   22.643671738685,  261.457143783729,   -0.018353814264,        79.69,       347.09,       164.47
  -20050.0,   -22000.0,    0.018788723962,   22.790873390237,  277.944166692979,   -0.018608412697,        80.19,       364.34,       181.72
  -19050.0,   -21000.0,    0.018993839461,   22.949024544179,  294.424989287865,   -0.017293955420,        79.69,        15.16,       197.78
  -18050.0,   -20000.0,    0.019173848587,   23.113480945632,  310.891590187231,   -0.014494462464,        80.19,        32.03,       214.65
  -17050.0,   -19000.0,    0.019327667048,   23.279577483096,  327.338943956128,   -0.010430527685,        79.69,        47.75,       230.37
  -16050.0,   -18000.0,    0.019454350725,   23.442778020645,  343.764832925714,   -0.005439056397,        80.19,        64.34,       246.96
  -15050.0,   -17000.0,    0.019553089099,   23.598808024541,    0.169580823214,    0.000057872048,        79.69,        79.85,       262.47
  -14050.0,   -16000.0,    0.019623199413,   23.743765943110,   16.555732236705,    0.005591588772,        80.19,        96.34,       278.96
  -13050.0,   -15000.0,    0.019664121489,   23.874211259188,   32.927702377087,    0.010689029859,        79.69,       111.87,       294.49
  -12050.0,   -14000.0,    0.019675413055,   23.987228987329,   49.291419816837,    0.014914684679,        80.19,       128.48,       311.10
  -11050.0,   -13000.0,    0.019656745533,   24.080471957489,   65.653981231610,    0.017908719567,        79.69,       144.23,       326.85
  -10050.0,   -12000.0,    0.019607900174,   24.152183382755,   82.023332192122,    0.019418187096,        80.19,       161.15,       343.77
   -9050.0,   -11000.0,    0.019528764488,   24.201202878797,   98.407982418803,    0.019318868764,        79.69,       177.28,       359.90
   -8050.0,   -10000.0,    0.019419328900,   24.226959277564,  114.816758326675,    0.017626046215,        80.19,       194.61,        11.99
   -7050.0,    -9000.0,    0.019279683584,   24.229453308442,  131.258590810953,    0.014493327423,        79.69,       211.16,        28.54
   -6050.0,    -8000.0,    0.019110015436,   24.209232607649,  147.742332588723,    0.010199544352,        80.19,       228.88,        46.26
   -5050.0,    -7000.0,    0.018910605144,   24.167360697071,  164.276597369235,    0.005124653679,        79.69,       245.75,        63.13
   -4050.0,    -6000.0,    0.018681824336,   24.105380698492,  180.869612809153,   -0.000283534497,        80.19,       263.72,        81.10
   -3050.0,    -5000.0,    0.018424132786,   24.025273765204,  197.529080530658,   -0.005549161251,        79.69,       280.75,        98.13
   -2050.0,    -4000.0,    0.018138075657,   23.929411644153,  214.262039150101,   -0.010211348452,        80.19,       298.77,       116.15
   -1050.0,    -3000.0,    0.017824280800,   23.820502513789,  231.074729837693,   -0.013866686420,        79.69,       315.75,       133.13
     -50.0,    -2000.0,    0.017483456077,   23.701529314115,  247.972467867490,   -0.016207229157,        80.19,       333.66,       151.04
     950.0,    -1000.0,    0.017116386760,   23.575680184126,  264.959527365249,   -0.017050195714,        79.69,       350.49,       167.87
    1950.0,        0.0,    0.016723932997,   23.446271289398,  282.039049517636,   -0.016356101344,        80.19,         2.99,       185.61
